step,g1,g2,formation_error
0,0.9734129905700684,5.930662155151367e-05,1.2125604326274635
1,0.9751449823379517,5.939602851867676e-05,1.212301923371297
2,0.9767657518386841,5.951523780822754e-05,1.2120429311660068
3,0.9782825112342834,5.963444709777832e-05,1.2117834510059835
4,0.9797012209892273,5.97536563873291e-05,1.2115234779237214
5,0.9810285568237305,5.987286567687988e-05,1.2112630069896042
6,0.982269823551178,5.9992074966430664e-05,1.2110020333116978
7,0.9834306240081787,6.0111284255981445e-05,1.2107405520355365
8,0.9845160245895386,6.0230493545532227e-05,1.21047855834392
9,0.9854910373687744,6.031990051269531e-05,1.2102160474567023
10,0.9863700866699219,6.031990051269531e-05,1.2099530146305864
11,0.9871960878372192,6.034970283508301e-05,1.20968945515892
12,0.9879723191261292,6.03795051574707e-05,1.2094253643714903
13,0.9887017011642456,6.04093074798584e-05,1.2091607376343219
14,0.989387035369873,6.0439109802246094e-05,1.2088955703494735
15,0.9900310039520264,6.046891212463379e-05,1.2086298579548382
16,0.9906359910964966,6.052851676940918e-05,1.2083635959239425
17,0.9912043213844299,6.0558319091796875e-05,1.2080967797657478
18,0.9917382001876831,6.0617923736572266e-05,1.2078294050244534
19,0.992239773273468,6.064772605895996e-05,1.2075614672792971
20,0.9927109479904175,6.070733070373535e-05,1.2072929621443629
21,0.99315345287323,6.076693534851074e-05,1.2070238852683823
22,0.9935691356658936,6.082653999328613e-05,1.2067542323345442
23,0.9939596056938171,6.0886144638061523e-05,1.2064839990602996
24,0.9943263530731201,6.0945749282836914e-05,1.2062131811971712
25,0.9946708083152771,6.1005353927612305e-05,1.2059417745305616
26,0.9949942827224731,6.109476089477539e-05,1.205669774879565
27,0.9952982068061829,6.115436553955078e-05,1.205397178096777
28,0.9955835342407227,6.124377250671387e-05,1.2051239800681093
29,0.9958516359329224,6.133317947387695e-05,1.2048501767125992
30,0.9961034059524536,6.142258644104004e-05,1.2045757639822283
31,0.9963397979736328,6.151199340820312e-05,1.2043007378617345
32,0.9965618848800659,6.160140037536621e-05,1.204025094368431
33,0.9967703819274902,6.16908073425293e-05,1.2037488295520211
34,0.9969662427902222,6.178021430969238e-05,1.2034719394944198
35,0.997150182723999,6.189942359924316e-05,1.203194420309569
36,0.9973230361938477,6.198883056640625e-05,1.2029162681432626
37,0.9974852800369263,6.210803985595703e-05,1.2026374791729642
38,0.9976376891136169,6.222724914550781e-05,1.2023580496076312
39,0.9977807998657227,6.23464584350586e-05,1.2020779756875377
40,0.9979152679443359,6.246566772460938e-05,1.201797253684099
41,0.9980406165122986,6.261467933654785e-05,1.2015158798996977
42,0.9981549978256226,6.288290023803711e-05,1.2012338506675087
