step,g1,g2,formation_error
0,0.1488526165485382,0.9928301572799683,2.2631595289422943
1,0.1501685380935669,0.9930496215820312,2.2639240865223584
2,0.1514897346496582,0.9932618141174316,2.264684079340263
3,0.15281575918197632,0.9934667348861694,2.265439507772813
4,0.1541469693183899,0.9936648607254028,2.26619037232519
5,0.15548306703567505,0.9938564300537109,2.2669366736295142
6,0.156823992729187,0.9940415620803833,2.267678412443421
7,0.15816980600357056,0.9942206144332886,2.268415589648649
8,0.15952032804489136,0.9943937063217163,2.269148206249647
9,0.1608756184577942,0.9945610761642456,2.269876263372188
10,0.16223543882369995,0.9947229623794556,2.270599762262002
11,0.16360005736351013,0.9948794841766357,2.271318704283414
12,0.1649690568447113,0.9950308799743652,2.272033090918005
13,0.16634255647659302,0.9951773881912231,2.272742923763278
14,0.1677204966545105,0.9953190088272095,2.2734482045313413
15,0.16910284757614136,0.9954560995101929,2.2741489350475996
16,0.17048954963684082,0.9955887794494629,2.2748451172494653
17,0.17188036441802979,0.9957171678543091,2.275536753185072
18,0.1732754111289978,0.995841383934021,2.276223845012012
19,0.17467477917671204,0.995961606502533,2.27690639499607
20,0.17607790231704712,0.9960780143737793,2.277584405509992
21,0.17748498916625977,0.99619060754776,2.2782578790322385
22,0.17889627814292908,0.996299684047699,2.2789268181457762
23,0.18031129240989685,0.9964052438735962,2.2795912255368562
24,0.18173015117645264,0.9965075254440308,2.280251103993829
25,0.1831527054309845,0.9966064691543579,2.280906456405947
26,0.18457889556884766,0.9967023730278015,2.2815572857621995
27,0.18600887060165405,0.9967952370643616,2.28220359515014
28,0.1874423623085022,0.9968851804733276,2.2828453877547417
29,0.188879132270813,0.9969723224639893,2.28348266685725
30,0.19031959772109985,0.9970567226409912,2.284115435834056
31,0.19176340103149414,0.997138500213623,2.2847436981555758
32,0.19321027398109436,0.9972177743911743,2.2853674573851404
33,0.19466054439544678,0.997294545173645,2.285986717177899
34,0.1961139440536499,0.9973689913749695,2.286601481279731
35,0.19757050275802612,0.9974411129951477,2.287211753526166
36,0.199029803276062,0.9975110292434692,2.287817537841323
37,0.20049235224723816,0.9975788593292236,2.288418838236848
38,0.2019578218460083,0.9976445436477661,2.2890156588108685
39,0.2034258246421814,0.9977082014083862,2.289608003746959
40,0.2048969268798828,0.9977700710296631,2.2901958773131157
41,0.2063705027103424,0.9978299140930176,2.2907792838607324
