step,g1,g2,formation_error
0,0.6396772265434265,1.0728836059570312e-06,1.6895587942327628
1,0.6403726935386658,1.0728836059570312e-06,1.6891157806943127
2,0.641068160533905,1.0728836059570312e-06,1.6886720060327554
3,0.6417643427848816,1.0728836059570312e-06,1.688227468139665
4,0.6424243450164795,1.0728836059570312e-06,1.6877821649207136
5,0.6430678367614746,1.0728836059570312e-06,1.687336094295572
6,0.643711507320404,1.0728836059570312e-06,1.6868892541978096
7,0.6443555355072021,1.0728836059570312e-06,1.6864416425747941
8,0.6449999213218689,1.0728836059570312e-06,1.6859932573875933
9,0.6456447839736938,1.0728836059570312e-06,1.6855440966108766
10,0.6462899446487427,1.0728836059570312e-06,1.6850941582328174
11,0.6469355821609497,1.043081283569336e-06,1.6846434402549961
12,0.6475812792778015,1.043081283569336e-06,1.684191940692304
13,0.6482277512550354,1.043081283569336e-06,1.6837396575728478
14,0.648874044418335,1.043081283569336e-06,1.683286588937854
15,0.649520754814148,1.043081283569336e-06,1.6828327328415749
16,0.6501679420471191,1.043081283569336e-06,1.6823780873511958
17,0.6508155465126038,1.043081283569336e-06,1.6819226505467406
18,0.6514632701873779,1.043081283569336e-06,1.6814664205209808
19,0.652111291885376,1.043081283569336e-06,1.6810093953793415
20,0.6527596712112427,1.043081283569336e-06,1.6805515732398126
21,0.6534081697463989,1.043081283569336e-06,1.6800929522328576
22,0.6540573835372925,1.043081283569336e-06,1.6796335305013228
23,0.6547064781188965,1.043081283569336e-06,1.6791733062003493
24,0.6553560495376587,1.043081283569336e-06,1.6787122774972825
25,0.6560056209564209,1.043081283569336e-06,1.6782504425715863
26,0.6566556692123413,1.043081283569336e-06,1.6777877996147548
27,0.6573060750961304,1.043081283569336e-06,1.677324346830224
28,0.6579565405845642,1.043081283569336e-06,1.6768600824332878
29,0.6586073637008667,1.0132789611816406e-06,1.6763950046510103
30,0.6592588424682617,1.0132789611816406e-06,1.6759291117221435
31,0.6599099636077881,1.0132789611816406e-06,1.6754624018970394
32,0.6605615019798279,1.0132789611816406e-06,1.6749948734375681
33,0.6612134575843811,1.0132789611816406e-06,1.6745265246170353
34,0.6618655920028687,1.0132789611816406e-06,1.674057353720097
35,0.6625175476074219,1.0132789611816406e-06,1.6735873590426802
36,0.6631700992584229,1.0132789611816406e-06,1.6731165388918996
37,0.6638228297233582,1.0132789611816406e-06,1.6726448915859768
38,0.6644757390022278,1.0132789611816406e-06,1.6721724154541615
39,0.6651289463043213,1.0132789611816406e-06,1.671699108836648
40,0.6657822132110596,1.0132789611816406e-06,1.6712249700845003
41,0.6664358973503113,1.0132789611816406e-06,1.6707499975595705
42,0.6670894026756287,1.0132789611816406e-06,1.6702741896344229
43,0.6677435040473938,1.0132789611816406e-06,1.6697975446922528
44,0.6683973073959351,1.0132789611816406e-06,1.669320061126813
45,0.6690518856048584,1.0132789611816406e-06,1.6688417373423359
46,0.6697061061859131,1.0132789611816406e-06,1.6683625717534578
47,0.6703609228134155,1.0132789611816406e-06,1.6678825627851432
48,0.6710156202316284,1.0132789611816406e-06,1.66740170887261
49,0.6716706156730652,1.0132789611816406e-06,1.6669200084612552
50,0.6723222732543945,1.0132789611816406e-06,1.6664374600065823
51,0.6729625463485718,1.0132789611816406e-06,1.6659540619741249
52,0.6736027598381042,1.0132789611816406e-06,1.6654698128393772
53,0.6742432117462158,1.0132789611816406e-06,1.664984711087721
54,0.6748841404914856,1.0132789611816406e-06,1.6644987552143529
55,0.6755246520042419,1.0132789611816406e-06,1.664011943724215
56,0.6761658191680908,1.0132789611816406e-06,1.6635242751319208
57,0.6768069267272949,1.0132789611816406e-06,1.66303574796169
58,0.6774483323097229,1.0132789611816406e-06,1.6625463607472746
59,0.6780901551246643,1.0132789611816406e-06,1.6620561120318926
60,0.6787315011024475,1.0132789611816406e-06,1.6615650003681575
61,0.6793736219406128,1.0132789611816406e-06,1.6610730243180114
62,0.6800156235694885,1.0132789611816406e-06,1.660580182452657
63,0.6806578636169434,1.0132789611816406e-06,1.6600864733524903
64,0.6813001036643982,1.0132789611816406e-06,1.6595918956070344
65,0.6819426417350769,1.0132789611816406e-06,1.6590964478148738
66,0.6825853586196899,1.043081283569336e-06,1.6586001285835872
67,0.6832281947135925,1.043081283569336e-06,1.6581029365296835
68,0.6838710904121399,1.043081283569336e-06,1.6576048702785382
69,0.6845005750656128,1.043081283569336e-06,1.6571059284643268
70,0.6851208806037903,1.043081283569336e-06,1.6566061097299631
71,0.6857414841651917,1.043081283569336e-06,1.6561054127270352
72,0.6863621473312378,1.043081283569336e-06,1.6556038361157424
73,0.6869833469390869,1.043081283569336e-06,1.6551013785648336
74,0.6876044869422913,1.043081283569336e-06,1.654598038751546
75,0.6882257461547852,1.043081283569336e-06,1.6540938153615425
76,0.6888470649719238,1.043081283569336e-06,1.6535887070888515
77,0.6894686222076416,1.043081283569336e-06,1.6530827126358065
78,0.6900900602340698,1.043081283569336e-06,1.6525758307129863
79,0.6907119154930115,1.043081283569336e-06,1.6520680600391546
80,0.6913338303565979,1.043081283569336e-06,1.6515593993412025
81,0.6919559240341187,1.043081283569336e-06,1.6510498473540893
82,0.6925779581069946,1.043081283569336e-06,1.6505394028207834
83,0.6932002902030945,1.043081283569336e-06,1.6500280644922052
84,0.6938223838806152,1.043081283569336e-06,1.6495158311271714
85,0.6944447159767151,1.043081283569336e-06,1.6490027014923352
86,0.6950673460960388,1.043081283569336e-06,1.6484886743621328
87,0.6956899166107178,1.043081283569336e-06,1.647973748518726
88,0.6963129043579102,1.043081283569336e-06,1.6474579227519466
89,0.6969355344772339,1.043081283569336e-06,1.6469411958592421
90,0.6975582838058472,1.043081283569336e-06,1.6464235666456204
91,0.6981810927391052,1.043081283569336e-06,1.645905033923596
92,0.6988039612770081,1.0728836059570312e-06,1.6453855965131363
93,0.6994271278381348,1.0728836059570312e-06,1.644865253241608
94,0.7000502347946167,1.0728836059570312e-06,1.644344002943723
95,0.7006733417510986,1.0728836059570312e-06,1.6438218444614892
96,0.7012963891029358,1.0728836059570312e-06,1.643298776644155
97,0.7019194960594177,1.0728836059570312e-06,1.6427747983481584
98,0.7025429010391235,1.0728836059570312e-06,1.642249908437077
99,0.7031660676002502,1.0728836059570312e-06,1.6417241057815763
100,0.703789234161377,1.0728836059570312e-06,1.6411973892593588
101,0.7044124603271484,1.0728836059570312e-06,1.640669757755114
102,0.7050356864929199,1.0728836059570312e-06,1.6401412101604704
103,0.705659031867981,1.0728836059570312e-06,1.6396117453739434
104,0.7062823176383972,1.0728836059570312e-06,1.6390813623008889
105,0.706905722618103,1.1026859283447266e-06,1.6385500598534535
106,0.7075289487838745,1.1026859283447266e-06,1.6380178369505263
107,0.7081522345542908,1.1026859283447266e-06,1.6374846925176927
108,0.708775520324707,1.1026859283447266e-06,1.6369506254871853
109,0.7093987464904785,1.1026859283447266e-06,1.6364156347978374
110,0.7100218534469604,1.1026859283447266e-06,1.6358797193950374
111,0.7106452584266663,1.1026859283447266e-06,1.6353428782306818
112,0.7112683057785034,1.1026859283447266e-06,1.6348051102631296
113,0.7118914723396301,1.1026859283447266e-06,1.6342664144571564
114,0.712514340877533,1.1026859283447266e-06,1.6337267897839107
115,0.7131375074386597,1.1324882507324219e-06,1.633186235220868
116,0.713760495185852,1.1324882507324219e-06,1.6326447497517862
117,0.7143836617469788,1.1324882507324219e-06,1.6321023323666637
118,0.7150062918663025,1.1324882507324219e-06,1.6315589820616931
119,0.7156291007995605,1.1324882507324219e-06,1.6310146978392206
120,0.7162518501281738,1.1324882507324219e-06,1.6304694787077012
121,0.7168744802474976,1.1324882507324219e-06,1.6299233236816575
122,0.7174967527389526,1.1324882507324219e-06,1.629376231781636
123,0.7181193828582764,1.1622905731201172e-06,1.6288282020341678
124,0.7187415957450867,1.1622905731201172e-06,1.6282792334717253
125,0.7193642854690552,1.1622905731201172e-06,1.6277293251326812
126,0.7199863195419312,1.1622905731201172e-06,1.6271784760612689
127,0.7206083536148071,1.1622905731201172e-06,1.6266266853075408
128,0.7212302684783936,1.1622905731201172e-06,1.6260739519273293
129,0.7218523025512695,1.1622905731201172e-06,1.6255202749822064
130,0.7223898768424988,1.1920928955078125e-06,1.6249656535394459
131,0.7228285670280457,1.1920928955078125e-06,1.624410086671982
132,0.723267674446106,1.1920928955078125e-06,1.6238535734583723
133,0.723707377910614,1.1920928955078125e-06,1.623296112982759
134,0.7241479158401489,1.1920928955078125e-06,1.6227377043348317
135,0.7245888710021973,1.1920928955078125e-06,1.6221783466097879
136,0.7250305414199829,1.1920928955078125e-06,1.621618038908298
137,0.7254725694656372,1.1920928955078125e-06,1.6210567803364662
138,0.7259155511856079,1.1920928955078125e-06,1.6204945700057949
139,0.7263588309288025,1.2218952178955078e-06,1.6199314070331488
140,0.7268027663230896,1.2218952178955078e-06,1.6193672905407177
141,0.727247416973114,1.2218952178955078e-06,1.6188022196559824
142,0.7276925444602966,1.2218952178955078e-06,1.6182361935116762
143,0.7281382083892822,1.2218952178955078e-06,1.6176692112457545
144,0.7285845279693604,1.2218952178955078e-06,1.617101272001356
145,0.7290313243865967,1.2218952178955078e-06,1.6165323749267697
146,0.7294787764549255,1.2218952178955078e-06,1.615962519175402
147,0.7299266457557678,1.2516975402832031e-06,1.61539170390574
148,0.7303752899169922,1.2516975402832031e-06,1.6148199282813216
149,0.7308242321014404,1.2516975402832031e-06,1.6142471914706995
150,0.731273889541626,1.2516975402832031e-06,1.613673492647409
