step,g1,g2,formation_error
0,0.005747705698013306,1.0,1.263776194848826
1,0.0057517290115356445,1.0,1.2633188700860438
2,0.005755692720413208,1.0,1.262861806242992
3,0.005759596824645996,1.0,1.2624050092722459
4,0.005763411521911621,1.0,1.2619484851056568
5,0.005767166614532471,1.0,1.2614922396543249
6,0.005770832300186157,1.0,1.2610362788085767
7,0.005774319171905518,1.0,1.2605806084379392
8,0.005777031183242798,1.0,1.2601252343911162
9,0.005779683589935303,1.0,1.259670162495963
10,0.0057822465896606445,1.0,1.259215398559465
11,0.005784779787063599,1.0,1.258760948367714
12,0.005787193775177002,1.0,1.2583068176858843
13,0.00578954815864563,1.0,1.257853012258211
14,0.005791813135147095,1.0,1.257399537807969
15,0.005794048309326172,1.0,1.2569464000374486
16,0.005796194076538086,1.0,1.2564936046279382
17,0.005798250436782837,1.0,1.2560411572396988
18,0.0058002471923828125,1.0,1.2555890635119464
19,0.005802184343338013,1.0,1.2551373290628307
20,0.00580403208732605,1.0,1.2546859594894144
21,0.0058058202266693115,1.0,1.254234960367655
22,0.005807548761367798,1.0,1.2537843372523845
23,0.005809217691421509,1.0,1.2533340956772903
24,0.005810797214508057,1.0,1.2528842411548982
25,0.005812287330627441,1.0,1.252434779176551
26,0.0058137476444244385,1.0,1.251985715212394
27,0.005815088748931885,1.0,1.2515370547113553
28,0.005816400051116943,1.0,1.2510888031011285
29,0.005817621946334839,1.0,1.2506409657881565
30,0.005818814039230347,1.0,1.250193548157615
31,0.005819886922836304,1.0,1.249746555573395
32,0.005820930004119873,1.0,1.249299993378089
33,0.005821883678436279,1.0,1.2488538668929725
34,0.00582277774810791,1.0,1.2484081814179908
35,0.005823612213134766,1.0,1.2479629422317435
36,0.005824387073516846,1.0,1.24751815459147
37,0.005825072526931763,1.0,1.2470738237330339
38,0.005825698375701904,1.0,1.246629954870911
39,0.005826234817504883,1.0,1.2461865531981737
40,0.005826741456985474,1.0,1.245743623886479
41,0.005827188491821289,1.0,1.2453011720860554
42,0.005827546119689941,1.0,1.244859202925689
43,0.005827844142913818,1.0,1.2444177215127117
44,0.005830705165863037,1.0,1.24397673293299
45,0.0058457255363464355,1.0,1.2435362422509115
