step,g1,g2,formation_error
0,0.9999997615814209,0.03429412841796875,1.4252729490435199
1,0.9999998211860657,0.03406393527984619,1.4256662367910693
2,0.9999998211860657,0.03383573889732361,1.4260583921826475
3,0.9999998807907104,0.03360956907272339,1.4264494053639993
4,0.9999998807907104,0.03338533639907837,1.4268392665831533
5,0.9999998807907104,0.03316307067871094,1.4272279661896834
6,0.9999998807907104,0.032948821783065796,1.4276154946339732
7,0.9999998807907104,0.0327429473400116,1.4280018424664833
8,0.9999998807907104,0.03253883123397827,1.4283870003370258
9,0.9999998807907104,0.03233638405799866,1.4287709589940383
10,0.9999999403953552,0.032135605812072754,1.4291537092838675
11,0.9999999403953552,0.03193652629852295,1.4295352421500533
12,0.9999999403953552,0.03173908591270447,1.4299155486326183
13,0.9999999403953552,0.03154328465461731,1.4302946198673607
14,1.0,0.0313490629196167,1.4306724470851557
15,1.0,0.0311565101146698,1.4310490216112515
16,1.0,0.03096550703048706,1.4314243348645808
17,1.0,0.03077605366706848,1.4317983783570687
18,1.0,0.030588209629058838,1.4321711436929474
19,1.0,0.030401885509490967,1.432542622568075
20,1.0,0.030217081308364868,1.4329128067692583
21,1.0,0.030033797025680542,1.433281688173579
22,1.0,0.02985203266143799,1.4336492587477265
23,1.0,0.02967175841331482,1.43401551054733
24,1.0,0.029492944478988647,1.4343804357162997
25,1.0,0.029315590858459473,1.4347440264861704
26,1.0,0.029139697551727295,1.4351062751754462
27,1.0,0.028965234756469727,1.435467174188954
28,1.0,0.02879217267036438,1.4358267160171978
29,1.0,0.028620541095733643,1.4361848932357186
30,1.0,0.02845028042793274,1.4365416985044572
31,1.0,0.028281420469284058,1.4368971245671212
32,1.0,0.028113901615142822,1.4372511642505565
33,1.0,0.02794778347015381,1.4376038104641229
34,1.0,0.027968108654022217,1.4379550561990722
35,1.0,0.02808558940887451,1.4383048945279333
36,1.0,0.028203606605529785,1.4386533186038961
37,1.0,0.02832251787185669,1.4390003216602056
38,1.0,0.02844211459159851,1.4393458970095536
39,1.0,0.028562724590301514,1.4396900380434803
40,1.0,0.028684020042419434,1.4400327382317744
41,1.0,0.028806239366531372,1.44037399112188
42,1.0,0.028929412364959717,1.440713790338309
43,1.0,0.029053330421447754,1.44105212958205
44,1.0,0.029178082942962646,1.441389002629992
45,1.0,0.029303818941116333,1.4417244033343417
46,1.0,0.02943044900894165,1.4420583256220507
47,1.0,0.0295579731464386,1.4423907634942428
48,1.0,0.029686331748962402,1.4427217110256494
49,1.0,0.029815644025802612,1.4430511623640436
50,1.0,0.02994590997695923,1.4433791117296824
51,1.0,0.030077040195465088,1.4437055534147474
52,1.0,0.030209064483642578,1.444030481782796
53,1.0,0.030342042446136475,1.4443538912682101
54,1.0,0.030476003885269165,1.4446757763756524
55,1.0,0.03061094880104065,1.4449961316795232
56,1.0,0.03074672818183899,1.4453149518234234
57,1.0,0.0308835506439209,1.4456322315196204
58,1.0,0.03102138638496399,1.4459479655485168
59,1.0,0.031160205602645874,1.4462621487581229
60,1.0,0.03129991888999939,1.446574776063533
61,1.0,0.03144073486328125,1.4468858424464053
62,1.0,0.03158247470855713,1.4471953429544455
63,1.0,0.03172534704208374,1.4475032727008927
64,1.0,0.03186911344528198,1.4478096268640102
65,1.0,0.032014042139053345,1.448114400686579
66,1.0,0.03215983510017395,1.4484175894753946
67,1.0,0.032306790351867676,1.4487191886007682
68,1.0,0.03245475888252258,1.4490191934960293
69,1.0,0.03260380029678345,1.4493175996570338
70,1.0,0.032753944396972656,1.4496144026416753
71,1.0,0.03290510177612305,1.4499095980693972
72,1.0,0.03305736184120178,1.4502031816207113
73,1.0,0.03321075439453125,1.4504951490367184
74,1.0,0.03336527943611145,1.450785496118632
75,1.0,0.03352084755897522,1.4510742187273038
76,1.0,0.03367754817008972,1.4513613127827576
77,1.0,0.033835411071777344,1.4516467742637191
78,1.0,0.033994436264038086,1.4519305992071556
79,1.0,0.0341545045375824,1.4522127837078147
80,1.0,0.034315913915634155,1.452493323917768
81,1.0,0.03447827696800232,1.452772216045957
82,1.0,0.03464201092720032,1.453049456357744
83,1.0,0.034806907176971436,1.453325041174462
84,1.0,0.03497284650802612,1.4535989668729739
85,1.0,0.03514018654823303,1.4538712298852292
86,1.0,0.03530856966972351,1.4541418266978272
87,1.0,0.035478293895721436,1.4544107538515805
88,1.0,0.03564918041229248,1.4546780079410853
89,1.0,0.035821378231048584,1.4549435856142907
90,1.0,0.03599482774734497,1.4552074835720734
91,1.0,0.03616952896118164,1.455469698567816
92,1.0,0.03634542226791382,1.4557302274069839
93,1.0,0.03652271628379822,1.455989066946714
94,1.0,0.0367012619972229,1.456246214095394
95,1.0,0.036881089210510254,1.4565016658122567
96,1.0,0.03706228733062744,1.4567554191069696
97,1.0,0.03724485635757446,1.4570074710392293
98,1.0,0.03742873668670654,1.4572578187183605
99,1.0,0.03761395812034607,1.4575064593029157
100,1.0,0.03780031204223633,1.4577533900002781
101,1.0,0.03798830509185791,1.45799860806627
102,1.0,0.038177669048309326,1.458242110804758
103,1.0,0.03836831450462341,1.4584838955672692
104,1.0,0.03856047987937927,1.4587239597526016
105,1.0,0.03875398635864258,1.458962300806444
106,1.0,0.038948893547058105,1.4591989162209962
107,1.0,0.03914529085159302,1.45943380353459
108,1.0,0.039343178272247314,1.4596669603313164
109,1.0,0.039542436599731445,1.4598983842406525
110,1.0,0.03974330425262451,1.4601280729370936
111,1.0,0.039945513010025024,1.4603560241397855
112,1.0,0.04014933109283447,1.4605822356121616
113,1.0,0.04035457968711853,1.4608067051615818
114,1.0,0.040561407804489136,1.461029430638973
115,1.0,0.0407697856426239,1.4612504099384742
116,1.0,0.040979623794555664,1.461469640997081
117,1.0,0.04119119048118591,1.4616871217942993
118,1.0,0.04140421748161316,1.4619028503517906
119,1.0,0.041618794202804565,1.4621168247330325
120,1.0,0.041835010051727295,1.46232904304297
121,1.0,0.04205280542373657,1.462539503427681
122,1.0,0.04227226972579956,1.46274820407403
123,1.0,0.042493462562561035,1.4629551432093402
124,1.0,0.042716264724731445,1.4631603191010558
125,1.0,0.04294058680534363,1.463363730056411
126,1.0,0.04316672682762146,1.4635653744221035
127,1.0,0.043394505977630615,1.4637652505839682
128,1.0,0.04362115263938904,1.463963356966651
129,1.0,0.043848276138305664,1.4641596920332904
130,1.0,0.044077128171920776,1.4643542542851977
131,1.0,0.044307708740234375,1.4645470422615396
132,1.0,0.04454004764556885,1.4647380545390254
133,1.0,0.04477405548095703,1.4649272897315937
134,1.0,0.04500985145568848,1.4651147464901029
135,1.0,0.04524746537208557,1.4653004235020248
136,1.0,0.04548686742782593,1.4654843194911389
137,1.0,0.04572799801826477,1.4656664332172298
138,1.0,0.045970916748046875,1.4658467634757864
139,1.0,0.04621577262878418,1.4660253090977018
140,1.0,0.046462297439575195,1.4662020689489834
141,1.0,0.046710968017578125,1.4663770419304503
142,1.0,0.04696139693260193,1.4665502269774475
143,1.0,0.04721349477767944,1.4667216230595541
144,1.0,0.047467708587646484,1.4668912291802971
145,1.0,0.04772388935089111,1.4670590443768652
146,1.0,0.04798203706741333,1.4672250677198253
