step,g1,g2,formation_error
0,0.9984577894210815,1.4901161193847656e-06,1.1278514670411985
1,0.9983886480331421,1.5497207641601562e-06,1.1271583004623207
2,0.9983155131340027,1.6391277313232422e-06,1.1264657231024497
3,0.998239278793335,1.7285346984863281e-06,1.1257737320823937
4,0.9981599450111389,1.7881393432617188e-06,1.1250823245367387
5,0.9980772733688354,1.8775463104248047e-06,1.1243914976137968
6,0.9979691505432129,1.996755599975586e-06,1.1237012484755602
7,0.9978508949279785,2.086162567138672e-06,1.1230115742976503
8,0.9977260828018188,2.175569534301758e-06,1.1223224722692706
9,0.9975944757461548,2.294778823852539e-06,1.121633939593157
10,0.9974557161331177,2.384185791015625e-06,1.1209459734855296
11,0.9973093271255493,2.5033950805664062e-06,1.1202585711760467
12,0.9971550703048706,2.6226043701171875e-06,1.1195717299077557
13,0.9969924688339233,2.7418136596679688e-06,1.1188854469370462
14,0.9968211650848389,2.8908252716064453e-06,1.118199719533603
15,0.9966405630111694,3.0100345611572266e-06,1.11751454498036
16,0.9964504241943359,3.159046173095703e-06,1.1168299205734533
17,0.9962501525878906,3.3080577850341797e-06,1.116145843622174
18,0.9960392117500305,3.4868717193603516e-06,1.1154623114489237
19,0.9958171248435974,3.635883331298828e-06,1.1147793213891675
20,0.9955834150314331,3.814697265625e-06,1.1140968707913914
21,0.9953374266624451,4.023313522338867e-06,1.1134149570170526
22,0.9950785636901855,4.202127456665039e-06,1.1127335774405376
23,0.9948062896728516,4.410743713378906e-06,1.1120527294491183
24,0.994519829750061,4.6193599700927734e-06,1.1113724104429041
25,0.9942187070846558,4.857778549194336e-06,1.1106926178348018
26,0.9939019680023193,5.0961971282958984e-06,1.1100133490504684
27,0.993569016456604,5.334615707397461e-06,1.10933460152827
28,0.993219256401062,5.602836608886719e-06,1.1086563727192364
29,0.9928516149520874,5.8710575103759766e-06,1.1079786600870194
30,0.9924653768539429,6.139278411865234e-06,1.1073014611078489
31,0.9920597076416016,6.467103958129883e-06,1.106624773270491
32,0.9916337728500366,6.765127182006836e-06,1.1059485940762057
33,0.9911864399909973,7.092952728271484e-06,1.1052729210387044
34,0.9907169342041016,7.450580596923828e-06,1.104597751684108
35,0.9902242422103882,7.808208465576172e-06,1.1039230835509048
36,0.9897072315216064,8.195638656616211e-06,1.1032489141899122
37,0.9892014265060425,8.612871170043945e-06,1.1025752411642307
38,0.9886782169342041,9.059906005859375e-06,1.1019020620492062
39,0.9881316423416138,9.506940841674805e-06,1.101229374432389
40,0.9875611066818237,9.98377799987793e-06,1.1005571759134942
41,0.9869653582572937,1.049041748046875e-05,1.0998854641043587
42,0.9863436818122864,1.1026859283447266e-05,1.0992142366289048
43,0.9856948852539062,1.1563301086425781e-05,1.0985434911230987
44,0.9850181341171265,1.2159347534179688e-05,1.097873225234912
45,0.9843122959136963,1.2785196304321289e-05,1.0972034366242804
46,0.9835761189460754,1.3440847396850586e-05,1.0965341229630683
47,0.9828087091445923,1.4096498489379883e-05,1.095865281935028
48,0.9820090532302856,1.481175422668457e-05,1.0951969112357625
49,0.9811754822731018,1.558661460876465e-05,1.094529008572685
50,0.9803071022033691,1.6361474990844727e-05,1.0938615716649842
51,0.9793993234634399,1.7195940017700195e-05,1.0931945982435844
52,0.9784536957740784,1.8090009689331055e-05,1.0925280860511102
53,0.977468729019165,1.901388168334961e-05,1.0918620328418458
54,0.9764432907104492,1.996755599975586e-05,1.0911964363817028
55,0.9753764867782593,2.09808349609375e-05,1.0905312944481789
56,0.9742662906646729,2.205371856689453e-05,1.0898666048303258
57,0.973111629486084,2.3186206817626953e-05,1.0892023653287093
58,0.9719109535217285,2.4378299713134766e-05,1.0885385737553757
59,0.9706625938415527,2.562999725341797e-05,1.0878752279338153
60,0.9693651795387268,2.6941299438476562e-05,1.0872123256989272
61,0.9680173397064209,2.8342008590698242e-05,1.0865498648969845
62,0.9666170477867126,2.9802322387695312e-05,1.0858878433855965
63,0.9651623964309692,3.1322240829467773e-05,1.0852262590336792
64,0.9636526107788086,3.293156623840332e-05,1.0845651097214164
65,0.9620855450630188,3.463029861450195e-05,1.0839043933402257
66,0.96045982837677,3.641843795776367e-05,1.0832441077927284
67,0.9587726593017578,3.826618194580078e-05,1.0825842509927102
68,0.9570224285125732,3.954768180847168e-05,1.081924820865093
69,0.9552078247070312,4.0858983993530273e-05,1.0812658153458963
70,0.9533270597457886,4.222989082336426e-05,1.0806072323822091
71,0.951378345489502,4.366040229797363e-05,1.0799490699321534
72,0.9493597745895386,4.51207160949707e-05,1.079291325964854
73,0.9472699165344238,4.6640634536743164e-05,1.0786339984604039
74,0.9451065063476562,4.819035530090332e-05,1.0779770854098343
75,0.9427800178527832,4.976987838745117e-05,1.0773205848150809
76,0.9403460621833801,5.1409006118774414e-05,1.0766644946889534
77,0.9378237128257751,5.310773849487305e-05,1.0760088130551044
78,0.9352121949195862,5.486607551574707e-05,1.0753535379479966
79,0.9325084090232849,5.6684017181396484e-05,1.0746986674128718
80,0.9297095537185669,5.8531761169433594e-05,1.0740441995057233
81,0.9268144965171814,6.046891212463379e-05,1.0733901322932613
82,0.9238210916519165,6.246566772460938e-05,1.0727364638528842
83,0.9207258224487305,6.452202796936035e-05,1.0720831922726504
84,0.9175279140472412,6.666779518127441e-05,1.071430315651245
85,0.9142250418663025,6.887316703796387e-05,1.0707778320979529
86,0.9108147621154785,7.113814353942871e-05,1.0701257397326274
87,0.9072956442832947,7.349252700805664e-05,1.069474036685663
88,0.9036656618118286,7.593631744384766e-05,1.0688227210979648
89,0.899922251701355,7.843971252441406e-05,1.0681717911209216
90,0.8960647583007812,8.103251457214355e-05,1.0675212449163747
91,0.8920896649360657,8.371472358703613e-05,1.0668710806565924
92,0.8879975080490112,8.64863395690918e-05,1.06622129652424
93,0.8837853074073792,8.934736251831055e-05,1.065571890712353
94,0.8794519901275635,9.232759475708008e-05,1.0649228614243091
95,0.8749969601631165,9.53972339630127e-05,1.064274206873801
96,0.8704620599746704,9.85562801361084e-05,1.0636259252848097
97,0.8658448457717896,0.00010186433792114258,1.0629780148915762
98,0.8611065149307251,0.00010526180267333984,1.0623304739385753
99,0.8562456369400024,0.00010880827903747559,1.0616833006804907
100,0.8512649536132812,0.00011244416236877441,1.0610364933821865
101,0.8461607694625854,0.00011622905731201172,1.060390050318682
102,0.8409333229064941,0.0001201331615447998,1.0597439697751265
103,0.8355826139450073,0.00012415647506713867,1.059098250046772
104,0.8301108479499817,0.00012832880020141602,1.0584528894389504
105,0.8245148658752441,0.00013262033462524414,1.0578078862670455
106,0.8187952637672424,0.00013709068298339844,1.0571632388564696
107,0.8129550218582153,0.00014168024063110352,1.0565189455426385
108,0.806992769241333,0.00014644861221313477,1.0558750046709469
109,0.8009103536605835,0.0001513659954071045,1.0552314145967445
110,0.7947092652320862,0.0001564621925354004,1.0545881736853095
111,0.7883893251419067,0.00016170740127563477,1.0539452803118294
112,0.7819521427154541,0.000167161226272583,1.0533027328613724
113,0.7754015326499939,0.00017279386520385742,1.0526605297288671
114,0.7687371969223022,0.000178605318069458,1.052018669319078
115,0.7619608640670776,0.00018462538719177246,1.051377150046582
116,0.7550761103630066,0.00019082427024841309,1.050735970335747
117,0.7480853199958801,0.00019726157188415527,1.0500951286207079
118,0.7409909963607788,0.00020390748977661133,1.0494546233453441
119,0.7337960004806519,0.00021079182624816895,1.048814452963259
120,0.7265013456344604,0.00021791458129882812,1.048174615937757
121,0.7191152572631836,0.00022524595260620117,1.0475351107418205
122,0.7113395929336548,0.00023302435874938965,1.0468959358580896
123,0.7029419541358948,0.00024130940437316895,1.0462570897788412
124,0.6944292783737183,0.0002498924732208252,1.0456185710059664
125,0.6858148574829102,0.0002587735652923584,1.044980378050951
126,0.6771028637886047,0.00026801228523254395,1.0443425094348524
127,0.6682994365692139,0.00027754902839660645,1.0437049636882827
128,0.6594057083129883,0.0002874433994293213,1.0430677393513854
129,0.6504318118095398,0.0002976953983306885,1.0424308349738158
130,0.641383171081543,0.000308305025100708,1.041794249114721
131,0.6322660446166992,0.0003193020820617676,1.0411579803427213
132,0.6230887770652771,0.0003306865692138672,1.0405220272358904
133,0.6139637231826782,0.00034239888191223145,1.0398863883817344
134,0.6049401164054871,0.00035443902015686035,1.0392510623771738
135,0.595878005027771,0.000366896390914917,1.0386160478285258
136,0.5867844223976135,0.00037980079650878906,1.037981343351483
137,0.5776640772819519,0.00039315223693847656,1.0373469475710972
138,0.5693591237068176,0.00040605664253234863,1.0367128591217594
139,0.5613968968391418,0.0004189610481262207,1.0360790766471826
140,0.5534363389015198,0.0004323124885559082,1.0354455988003841
141,0.5454824566841125,0.00044608116149902344,1.0348124242436667
142,0.5375378727912903,0.0004602968692779541,1.034179551648602
143,0.5296046733856201,0.0004749596118927002,1.0335469796960124
144,0.5216904282569885,0.0004901289939880371,1.0329147070759552
145,0.5137975811958313,0.0005057752132415771,1.0322827324877044
146,0.5059298872947693,0.0005218982696533203,1.031651054639734
147,0.49809134006500244,0.0005385875701904297,1.031019672249702
148,0.49066662788391113,0.0005437135696411133,1.0303885840444347
149,0.48328307271003723,0.000548630952835083,1.0297577887599092
150,0.4759419560432434,0.0005535483360290527,1.0291272851412372
151,0.468647301197052,0.0005584657192230225,1.028497071942651
152,0.4613982141017914,0.0005634129047393799,1.027867147927487
153,0.45419761538505554,0.0005683600902557373,1.0272375118681691
154,0.44704800844192505,0.0005733370780944824,1.0266081625461956
155,0.4399583339691162,0.0005782842636108398,1.025979098752123
156,0.4329870343208313,0.0005831122398376465,1.0253503192855515
157,0.4269079566001892,0.0005858540534973145,1.0247218229551098
158,0.4208824038505554,0.0005885958671569824,1.0240936085784422
159,0.41491562128067017,0.0005913376808166504,1.023465674982192
160,0.40900367498397827,0.000594019889831543,1.0228380210019898
161,0.40314751863479614,0.0005967020988464355,1.0222106454824385
162,0.3973535895347595,0.0005993247032165527,1.0215835472770993
163,0.39162012934684753,0.0006019473075866699,1.0209567252484788
164,0.385945200920105,0.0006045401096343994,1.0203301782680168
165,0.38033199310302734,0.0006071031093597412,1.01970390521607
166,0.37478142976760864,0.0006096363067626953,1.0190779049819023
167,0.3692950904369354,0.0006121695041656494,1.0184521764636707
168,0.36387038230895996,0.0006146430969238281,1.0178267185684131
169,0.35851195454597473,0.0006170868873596191,1.0172015302120352
170,0.35321879386901855,0.0006195008754730225,1.0165766103192992
171,0.34798771142959595,0.0006218850612640381,1.0159519578238119
172,0.34282511472702026,0.0006242692470550537,1.0153275716680115
173,0.3377299904823303,0.0006265938282012939,1.014703450803158
174,0.3326985239982605,0.0006288886070251465,1.0140795941893201
175,0.3277319669723511,0.0006311535835266113,1.0134560007953648
176,0.32283395528793335,0.0006333887577056885,1.0128326695989458
177,0.3180009722709656,0.0006355941295623779,1.0122095995864937
178,0.31273066997528076,0.0006313323974609375,1.0115867897532038
179,0.3066425323486328,0.0006157755851745605,1.0109642391030271
180,0.3006499707698822,0.0006006062030792236,1.0103419466486587
181,0.29472070932388306,0.0005857646465301514,1.0097199114115278
182,0.2888859212398529,0.0005712509155273438,1.009098132421788
183,0.28314870595932007,0.0005570948123931885,1.0084766087183086
184,0.2775071859359741,0.0005432665348052979,1.007855339348663
185,0.27195990085601807,0.0005297660827636719,1.0072343233691206
