step,g1,g2,formation_error
0,0.009784847497940063,0.6700116395950317,1.5868932735134451
1,0.009785175323486328,0.6699287295341492,1.5871579557335647
2,0.009785503149032593,0.6698477268218994,1.5874213029637472
3,0.00978580117225647,0.6697686910629272,1.5876833138925934
4,0.009786099195480347,0.6696919798851013,1.587943987256586
5,0.009786367416381836,0.66961669921875,1.588203321839658
6,0.009786635637283325,0.6695441007614136,1.588461316472768
7,0.009786903858184814,0.6694732904434204,1.5887179700334706
8,0.009787112474441528,0.6694051027297974,1.5889732814455002
9,0.00978735089302063,0.669338047504425,1.589227249678346
10,0.009787559509277344,0.6692725419998169,1.5894798737468439
11,0.00978773832321167,0.6692099571228027,1.5897311527107565
12,0.009787917137145996,0.6691498756408691,1.5899810856743697
13,0.009788095951080322,0.6690908670425415,1.5902296717860824
14,0.00978824496269226,0.6690341830253601,1.5904769102380043
15,0.009788364171981812,0.6689796447753906,1.5907228002655573
16,0.00978851318359375,0.6689267158508301,1.5909673411470737
17,0.009788602590560913,0.6688763499259949,1.5912105322034067
18,0.009788721799850464,0.6688272953033447,1.5914523727975332
19,0.00978878140449524,0.6687803268432617,1.5916928623341697
20,0.009788870811462402,0.6687359809875488,1.5919320002593849
21,0.009788930416107178,0.668691873550415,1.5921697860602149
22,0.009788960218429565,0.6686506271362305,1.5924062192642854
23,0.009788990020751953,0.6686120629310608,1.5926412994394326
24,0.00978901982307434,0.6685749292373657,1.5928750261933295
25,0.00978901982307434,0.6685401201248169,1.5931073991731146
26,0.00978901982307434,0.6685053110122681,1.5933384180650207
27,0.009788990020751953,0.6684738993644714,1.593568082594011
28,0.009788960218429565,0.6684450507164001,1.593796392523414
29,0.00978890061378479,0.6684170961380005,1.5940233476545629
30,0.009788841009140015,0.6683915853500366,1.5942489478264383
31,0.00978878140449524,0.6683670282363892,1.594473192915311
32,0.009788691997528076,0.6683458089828491,1.5946960828343915
33,0.009788572788238525,0.6683244705200195,1.594917617533477
34,0.009788483381271362,0.6683060526847839,1.595137796998606
35,0.009788334369659424,0.6682901978492737,1.5953566212517125
36,0.009788215160369873,0.6682751178741455,1.595574090350283
37,0.009788066148757935,0.6682618856430054,1.5957902043870182
38,0.009787887334823608,0.6682509779930115,1.5960049634894937
39,0.009787708520889282,0.6682422757148743,1.5962183678198263
40,0.009787529706954956,0.6682347059249878,1.5964304175743422
41,0.009787321090698242,0.6682286858558655,1.5966411129832472
42,0.009787112474441528,0.6682254076004028,1.596850454310298
43,0.009786903858184814,0.6682231426239014,1.5970584418524782
44,0.009786665439605713,0.6682227849960327,1.5972650759396774
45,0.009786397218704224,0.6682242155075073,1.5974703569343687
46,0.009786128997802734,0.6682277917861938,1.5976742852312922
47,0.009785860776901245,0.6682330369949341,1.597876861257142
48,0.009785592555999756,0.668239951133728,1.5980780854702494
49,0.009785294532775879,0.6682480573654175,1.598277958360276
50,0.009784966707229614,0.668258786201477,1.5984764804479032
51,0.00978463888168335,0.6682705879211426,1.5986736522845286
52,0.009784311056137085,0.6682846546173096,1.5988694744519614
53,0.00978398323059082,0.668300449848175,1.5990639475621216
54,0.009783625602722168,0.6683173179626465,1.5992570722567405
55,0.009783238172531128,0.6683365106582642,1.5994488492070658
56,0.009782850742340088,0.6683578491210938,1.599639279113565
57,0.009782463312149048,0.6683801412582397,1.599828362705637
58,0.009782075881958008,0.6684034466743469,1.6000161007413172
59,0.00978165864944458,0.6684298515319824,1.6002024940069937
60,0.009781211614608765,0.6684573888778687,1.6003875433171217
61,0.009780794382095337,0.6684861183166504,1.600571249513939
62,0.009780347347259521,0.6685171723365784,1.6007536134671834
63,0.009779870510101318,0.6685493588447571,1.6009346360738177
64,0.009779393672943115,0.6685840487480164,1.6011143182577505
65,0.009778916835784912,0.6686197519302368,1.6012926609695608
66,0.009778410196304321,0.6686567068099976,1.6014696651862268
67,0.00977790355682373,0.6686967015266418,1.6016453319108552
68,0.00977739691734314,0.6687368750572205,1.6018196621724123
69,0.009776860475540161,0.6687799096107483,1.6019926570254577
70,0.009776324033737183,0.6688234806060791,1.6021643175498799
71,0.009775757789611816,0.6688692569732666,1.6023346448506337
72,0.00977519154548645,0.668917179107666,1.6025036400574812
73,0.009774625301361084,0.6689658164978027,1.602671304324732
74,0.00977402925491333,0.6690157651901245,1.602837638830987
75,0.009773463010787964,0.6690679788589478,1.6030026447788852
76,0.009772837162017822,0.6691219806671143,1.6031663233948494
77,0.00977221131324768,0.6691776514053345,1.6033286759288383
78,0.009771585464477539,0.6692339777946472,1.6034897036540956
79,0.009770959615707397,0.6692917943000793,1.6036494078669037
80,0.009770303964614868,0.6693521738052368,1.6038077898863408
81,0.009769648313522339,0.6694132089614868,1.603964851054036
82,0.009768962860107422,0.6694764494895935,1.6041205927339286
83,0.009768277406692505,0.66954106092453,1.6042750163120318
84,0.009767591953277588,0.6696068048477173,1.6044281231961903
85,0.009766906499862671,0.6696739792823792,1.6045799148158497
86,0.00976574420928955,0.6698116064071655,1.6047303926218202
87,0.009764283895492554,0.6699970960617065,1.6048795580860458
88,0.009762793779373169,0.6701839566230774,1.6050274127013735
89,0.009761303663253784,0.670371949672699,1.6051739579813267
90,0.0097598135471344,0.6705605983734131,1.6053191954598756
91,0.009758323431015015,0.6707512140274048,1.6054631266912176
92,0.009756803512573242,0.6709423065185547,1.6056057532495496
93,0.00975528359413147,0.6711355447769165,1.605747076728848
94,0.00975373387336731,0.6713294386863708,1.6058870987426512
95,0.009752213954925537,0.6715242862701416,1.60602582092384
96,0.009750664234161377,0.6717197299003601,1.60616324492442
97,0.009749114513397217,0.6719165444374084,1.6062993724153125
98,0.009747534990310669,0.6721159219741821,1.6064342050861353
99,0.009745985269546509,0.6723147630691528,1.6065677446449966
100,0.009744405746459961,0.6725166440010071,1.6066999928182808
101,0.009742826223373413,0.6727181673049927,1.606830951350448
102,0.009741216897964478,0.6729212403297424,1.60696062200382
103,0.00973963737487793,0.6731248497962952,1.6070890065583796
104,0.009738028049468994,0.6733303070068359,1.6072161068115671
105,0.009736388921737671,0.6735372543334961,1.6073419245780802
106,0.009734779596328735,0.6737437844276428,1.6074664616896714
107,0.009733140468597412,0.6739524602890015,1.6075897199949518
108,0.009731501340866089,0.6741623878479004,1.607711701359194
109,0.009729862213134766,0.674372673034668,1.6078324076641366
110,0.009728193283081055,0.6745846271514893,1.607951840807791
111,0.009726524353027344,0.674796998500824,1.60807000270425
